DateTime,AddedIPs,RemovedIPs
1581987763,1,1
1581989800,1,0
1581991965,0,1
1581997730,1,0
1582007292,1,0
1582009377,0,1
1582019054,0,1
1582020990,2,0
1582024811,0,1
1582028681,0,1
1582032491,1,0
1582034609,1,1
1582051949,1,1
1582053873,1,0
1582055774,1,0
1582065374,1,1
1582073310,2,0
1582084973,0,1
1582092754,0,1
1582102332,0,1
1582106172,0,1
1582112182,0,1
1582133290,1,1
1582135274,1,0
1582139084,0,1
1582149149,1,0
1582151179,0,2
1582152989,0,1
1582158008,1,0
1582167999,0,1
1582170030,1,0
1582187773,0,1
1582195699,2,0
1582208178,1,0
1582212054,1,0
1582219695,0,1
1582221858,1,0
1582231713,1,0
1582235548,0,2
1582241290,1,0
1582243426,2,1
1582245397,1,0
1582247306,0,1
1582256913,0,1
1582258811,1,0
1582264572,1,0
1582288125,0,1
1582292189,1,1
1582297976,0,1
1582301774,0,1
1582322198,1,1
1582327932,0,2
1582329762,0,1
1582331787,0,1
1582337549,0,1
1582345222,0,1
1582351001,0,1
1582360875,1,0
1582364900,1,0
1582368733,1,0
1582374503,0,1
1582376622,3,0
1582378611,3,0
1582388204,1,0
1582403771,1,0
1582405721,1,0
1582407653,0,1
1582409537,1,0
1582415325,0,1
1582417219,0,1
1582424894,0,1
1582436656,1,0
1582452297,0,1
1582463792,0,3
1582465715,0,1
1582467616,1,0
1582469536,1,0
1582487077,1,0
1582490913,0,1
1582494738,1,0
1582498572,0,2
1582507234,0,1
1582511067,2,0
1582512983,1,0
1582522818,0,2
1582532416,1,0
1582549692,3,0
1582551730,1,0
1582553558,1,0
1582555460,0,3
1582563130,1,0
1582571006,1,0
1582576825,1,0
1582584514,0,1
1582588357,1,0
1582598184,0,2
1582617370,0,1
1582619290,0,1
1582627233,1,0
1582635134,1,1
1582637072,0,3
1582638973,0,1
1582648830,0,1
1582656504,0,1
1582658420,0,2
1582662253,0,1
1582664183,1,0
1582669947,1,0
1582671880,1,0
1582673772,0,1
1582677614,2,0
1582681456,1,0
1582708577,1,0
1582714353,2,1
1582716258,2,0
1582750093,0,1
1582757781,0,2
1582759688,0,1
1582765740,2,0
1582792817,1,0
1582800510,0,2
1582810108,0,1
1582816241,0,1
1582818272,1,0
1582824029,1,0
1582831755,0,1
1582840334,1,0
1582844185,1,0
1582849035,1,0
1582850924,2,0
1582852829,1,3
1582898675,3,0
1582902529,0,1
1582906338,0,1
1582925769,0,1
1582927702,1,0
1582939223,0,1
1582956748,0,1
1582960599,1,0
1582968253,1,0
1582976222,0,1
1582981953,0,1
1582983853,0,1
1582985776,0,2
1582997304,1,0
1582999375,1,1
1583007138,0,1
1583010996,1,0
1583014834,0,1
1583018668,1,0
1583055623,0,1
1583069329,0,1
1583071467,2,1
1583075316,0,1
1583077224,1,1
1583090677,1,0
1583092581,1,0
1583103152,2,0
1583127411,0,1
1583131243,0,1
1583154545,1,0
1583166278,0,1
1583170094,1,0
1583179939,0,1
1583189543,1,0
1583193380,2,1
1583238034,0,1
1583239959,0,2
1583243778,1,0
1583253663,1,0
1583257462,1,0
1583268977,1,0
1583270892,2,0
1583275002,0,1
1583278815,0,1
1583301897,1,0
1583305695,0,1
1583315542,1,0
1583319373,0,2
1583329934,0,1
1583339772,0,1
1583343634,0,1
1583345789,0,1
1583347703,1,0
1583365453,1,0
1583375060,1,0
1583388509,0,2
1583398098,1,0
1583415615,1,0
1583432912,1,0
1583435014,0,1
1583436973,1,0
1583442739,0,1
1583444658,0,2
1583450413,0,2
1583452329,0,1
1583454253,2,0
1583473698,1,0
1583483543,1,0
1583489297,1,0
1583491218,1,0
1583518356,1,0
1583522188,1,1
1583526042,2,1
1583545451,0,1
1583547375,0,1
1583549295,1,0
1583555053,0,1
1583561774,0,1
1583563693,0,1
1583565609,0,2
1583571385,0,1
1583576206,1,2
1583578097,0,1
1583580048,1,0
1583581953,0,1
1583583881,1,1
1583585771,0,1
1583597567,3,0
1583599454,1,0
1583619620,0,1
1583623463,0,1
1583635219,1,1
1583639081,0,1
1583662337,1,1
1583668097,0,1
1583670031,0,1
1583684409,0,2
1583690190,2,0
1583694148,1,0
1583695956,1,1
1583711296,1,0
1583742255,1,0
1583763618,0,1
1583777330,0,2
1583779228,0,1
1583792656,1,0
1583800595,0,1
1583804437,0,1
1583837294,2,0
1583841164,0,1
1583846895,1,0
1583849772,1,0
1583853860,2,0
1583869468,0,1
1583871421,0,1
1583873314,1,2
1583875223,1,1
1583886012,1,1
1583889851,2,0
1583918180,0,1
1583925851,2,1
1583933777,0,1
1583935703,0,1
1583937619,1,0
1583945308,0,1
1583962814,0,1
1583966674,0,1
1583974330,1,0
1583976259,0,2
1584003779,1,0
1584007721,0,1
1584017316,0,1
1584026892,1,0
1584028934,3,0
1584030762,1,0
1584044174,0,1
1584048024,1,0
1584055699,1,0
1584059793,0,1
1584078976,0,1
1584080892,1,1
1584094580,1,0
1584100332,0,1
1584104171,0,1
1584106093,0,1
1584108979,1,0
1584114738,0,1
1584116685,1,0
1584118574,0,1
1584158179,0,1
1584160105,1,2
1584164901,1,0
1584166827,0,1
1584180493,0,3
1584186256,0,1
1584192025,2,0
1584195859,2,0
1584225856,1,0
1584229941,1,0
1584239778,0,1
1584245797,1,0
1584247704,0,1
1584251536,0,1
1584265216,0,1
1584295016,1,0
1584314679,1,0
1584316573,0,1
1584318499,1,0
1584322406,0,2
1584326216,1,1
1584328107,1,1
1584331956,0,1
1584357876,0,1
1584386184,1,0
1584400827,0,2
1584416214,1,0
1584427702,0,1
1584439417,1,0
1584456771,1,0
1584458660,0,1
1584476183,0,1
1584499831,0,1
1584503678,0,1
1584537646,1,0
1584543372,1,1
1584553216,1,0
1584606252,0,1
1584615889,1,0
1584629294,0,1
1584654499,1,0
1584658331,1,0
1584677575,0,1
1584685235,0,1
1584732535,1,0
1584747863,0,1
1584755532,0,1
1584781018,1,0
1584791073,1,0
1584810509,1,0
1584829719,0,1
1584834730,1,0
1584853319,1,0
1584866907,0,1
1584872671,1,0
1584876525,0,2
1584880351,1,0
1584899786,2,0
1584905775,1,0
1584913465,1,0
1584917303,2,0
1584921129,1,0
1584940819,0,1
1584946576,1,0
1584952575,1,0
1584958335,0,1
1584964131,0,1
1584984495,0,1
1584988344,2,0
1584990313,1,0
1584996264,0,1
1585000109,0,1
1585012597,0,1
1585014509,1,0
1585024341,0,1
1585030346,0,1
1585036099,1,0
1585039945,0,1
1585045693,0,1
1585047810,2,1
1585057470,1,0
1585059388,0,1
1585065142,1,0
1585072720,1,0
1585074746,1,0
1585099692,1,1
1585106426,1,0
1585119145,0,2
1585121058,0,1
1585122987,1,1
1585134737,2,0
1585136678,0,1
1585144375,1,0
1585148175,2,0
1585154436,1,0
1585160185,1,1
1585164014,0,1
1585187601,0,1
1585193295,0,1
1585196410,0,1
1585210108,0,1
1585213958,1,0
1585218021,1,0
1585229792,0,1
1585231698,1,0
1585233621,2,1
1585235808,0,1
1585245416,0,1
1585249452,1,0
1585259073,0,1
1585264811,1,0
1585266730,1,0
1585279464,0,1
1585291932,0,1
1585303698,0,1
1585305627,1,0
1585317394,1,0
1585341623,1,0
1585361088,0,1
1585362987,1,2
1585364907,0,1
1585366817,0,4
1585372592,0,1
1585393964,0,1
1585395908,1,0
1585401618,1,0
1585403548,3,0
1585405454,0,1
1585407416,1,0
1585411299,1,0
1585413163,1,0
1585416993,1,0
1585418903,0,1
1585436170,1,0
1585473142,2,0
1585480824,0,1
1585491620,1,1
1585493531,0,1
1585505008,0,1
1585522610,0,1
1585533379,0,3
1585535293,0,1
1585538178,2,0
1585543945,1,0
1585555692,0,1
1585567224,3,0
1585571052,1,0
1585572981,0,1
1585578973,0,1
1585602507,0,1
1585604417,0,1
1585610439,1,0
1585612368,1,0
1585616178,1,0
1585622914,0,1
1585624830,0,1
1585652190,0,3
1585654125,0,2
1585656304,1,0
1585658191,2,0
1585677876,0,1
1585683618,1,0
1585685787,1,0
1585693461,1,0
1585695391,1,1
1585697297,1,0
1585700429,0,1
1585702334,0,1
1585704253,3,0
1585717941,1,0
1585723948,1,0
1585725965,2,0
1585743139,0,1
1585748907,0,1
1585754670,1,0
1585770527,1,0
1585780090,0,1
1585782979,0,2
1585790680,0,4
1585794501,0,1
1585804345,0,1
1585810108,0,1
1585812021,0,3
1585824504,5,0
1585840580,1,0
1585856220,0,1
1585858115,1,0
1585873467,1,1
1585891004,1,0
1585896743,1,0
1585910411,1,1
1585912584,1,0
1585926180,2,0
1585939692,0,1
1585943539,1,1
1585947383,1,0
1585955303,0,1
1585957234,0,2
1585959140,0,1
1585961088,1,0
1585978572,0,1
1585982417,0,2
1585986289,0,1
1585995850,1,0
1585997798,1,0
1586011466,0,1
1586039792,0,1
1586043639,0,2
1586047510,0,1
1586068829,1,0
1586076495,1,0
1586078430,1,0
1586084197,1,0
1586096677,1,0
1586098610,1,0
1586129561,0,1
1586139148,1,0
1586150681,1,0
1586154494,1,1
1586162414,0,1
